Time,RAW_U,RAW_V,RAW_W
6.89,0.35292,-0.02017,-0.01359
6.9,0.33401,-0.02804,-0.0135
6.91,0.33691,-0.05102,-0.0092
6.92,0.32855,-0.06811,-0.00685
6.93,0.33032,-0.08,-0.00602
6.94,0.3321,-0.0919,-0.0052
6.95,0.3327,-0.134,-0.0117
6.96,0.27625,-0.1102,-0.0083
6.97,0.27918,-0.0567,0.0094
6.98,0.31194,-0.02675,0.01805
6.99,0.34782,-0.02522,0.01652
7.0,0.34761,-0.05731,0.01161
7.01,0.33605,-0.08655,-0.00364
7.02,0.31717,-0.06692,-0.00082
7.03,0.32364,-0.06481,0.00014
7.04,0.32382,-0.07301,-0.00328
7.05,0.29301,-0.04945,0.00081
7.06,0.30621,-0.04453,0.00261
7.07,0.32225,-0.04197,0.0013
7.08,0.32698,-0.03658,-0.004
7.09,0.30519,-0.02219,-0.00625
7.1,0.31015,-0.01315,-0.00838
7.11,0.27868,-0.01413,-0.00089
7.12,0.28589,-0.01786,-0.00579
7.13,0.29159,-0.03193,-0.01015
7.14,0.287,-0.02661,-0.01147
7.15,0.3019,-0.02316,-0.00798
7.16,0.2897,-0.02058,-0.00569
7.17,0.28005,-0.02249,0.00226
7.18,0.30807,0.00251,0.00048
7.19,0.30408,0.00015,-0.00066
7.2,0.29364,-0.00817,-0.00263
7.21,0.30387,-0.01169,-0.00492
7.22,0.30823,-0.01985,-0.00596
7.23,0.30741,0.00137,-0.00863
7.24,0.32431,0.00303,-0.01252
7.25,0.3412,0.0047,-0.0164
7.26,0.3293,0.0257,-0.0195
7.27,0.3211,0.023,-0.02165
7.28,0.32595,-0.0008,-0.02303
7.29,0.32903,-0.0149,-0.01926
7.3,0.34362,-0.01355,-0.02238
7.31,0.32961,-0.02207,-0.02374
7.32,0.31471,-0.01969,-0.02212
7.33,0.2958,-0.03429,-0.01546
7.34,0.29515,-0.03,-0.00753
7.35,0.29018,-0.0415,-0.00012
7.36,0.29299,-0.02425,0.00424
7.37,0.29424,-0.02558,0.00487
7.38,0.2955,-0.0269,0.0055
7.39,0.3021,-0.01975,0.0099
7.4,0.31775,-0.03368,0.0124
7.41,0.31998,-0.06119,0.00585
7.42,0.3222,-0.0887,-0.0007
7.43,0.315,-0.05625,0.0
7.44,0.2996,-0.04727,0.0004
7.45,0.30845,-0.06144,0.0043
7.46,0.33108,-0.03202,0.0018
7.47,0.31389,0.00144,-0.00165
7.48,0.32149,-0.01853,-0.00202
7.49,0.3291,-0.0385,-0.0024
7.5,0.5839,-0.0275,-0.0721
7.51,0.4721,-0.01395,-0.03865
7.52,0.41995,-0.01972,-0.02728
7.53,0.37623,-0.02221,-0.01764
7.54,0.38872,-0.01926,-0.02677
7.55,0.37156,-0.00883,-0.03658
7.56,0.34383,-0.00561,-0.03819
7.57,0.36696,-0.00721,-0.0347
7.58,0.38798,-0.0205,-0.03105
7.59,0.35734,-0.03245,-0.02388
7.6,0.38197,-0.00817,-0.01879
7.61,0.38553,0.00106,-0.0248
7.62,0.39882,0.01548,-0.0284
7.63,0.39416,0.01274,-0.03415
7.64,0.39433,-0.00353,-0.03302
7.65,0.38657,-0.01111,-0.02586
7.66,0.39459,-0.0301,-0.02543
7.67,0.40614,-0.0666,-0.02597
7.68,0.41052,-0.0428,-0.02839
7.69,0.4149,-0.019,-0.0308
7.7,0.3653,0.0106,-0.03275
7.71,0.3867,0.0002,-0.03768
7.72,0.39175,-0.0319,-0.04474
7.73,0.3968,-0.064,-0.0518
7.74,0.4118,-0.0396,-0.065
7.75,0.39685,-0.04725,-0.05895
7.76,0.38582,-0.03843,-0.05478
7.77,0.37711,-0.03421,-0.04979
7.78,0.36971,-0.0246,-0.0482
7.79,0.35355,-0.02025,-0.03675
7.8,0.34847,-0.01648,-0.02167
7.81,0.32403,-0.00469,0.00362
7.82,0.32042,0.00221,0.02246
7.83,0.34056,0.00241,0.03753
7.84,0.33858,-0.0396,0.04306
7.85,0.34259,-0.0228,0.04883
7.86,0.33444,0.00105,0.04856
7.87,0.32437,-0.00313,0.04633
7.88,0.34038,-0.02837,0.03957
7.89,0.36949,-0.04648,0.02659
7.9,0.37215,-0.08354,0.01375
7.91,0.37543,-0.05747,0.00392
7.92,0.34901,-0.03519,-0.00194
7.93,0.3226,-0.0129,-0.0078
7.94,0.3299,-0.0535,-0.0048
7.95,0.34635,-0.0248,-0.00315
7.96,0.34852,-0.0168,-0.00857
7.97,0.33026,-0.02775,-0.00738
7.98,0.31728,-0.02753,0.00081
7.99,0.32284,-0.01842,0.0107
8.0,0.35552,-0.01816,0.0054
8.01,0.37346,-0.01133,-0.0023
8.02,0.36168,-0.00647,-0.01025
8.03,0.35599,0.01242,-0.01388
8.04,0.3555,0.00406,-0.01784
8.05,0.36845,0.01128,-0.02192
8.06,0.37472,0.01904,-0.02961
8.07,0.35396,0.01797,-0.03055
8.08,0.37373,0.02568,-0.03363
8.09,0.38416,0.01294,-0.04331
8.1,0.34268,0.00227,-0.03921
8.11,0.32064,0.01339,-0.03331
8.12,0.2986,0.0245,-0.0274
8.13,0.3334,0.0016,-0.0194
8.14,0.30695,0.01975,0.00025
8.15,0.30793,0.01818,0.00882
8.16,0.31522,0.02409,0.01376
8.17,0.32081,0.04419,0.01293
8.18,0.29985,0.0579,0.01067
8.19,0.30433,0.0586,0.00684
8.2,0.29192,0.0433,0.01222
8.21,0.29606,0.02665,0.02211
8.22,0.31183,0.02867,0.02081
8.23,0.30837,0.03088,0.02461
8.24,0.33478,0.03259,0.02875
8.25,0.3612,0.0343,0.0329
8.26,0.3607,0.01535,0.0311
8.27,0.36785,0.02493,0.02915
8.28,0.36828,0.04762,0.02717
8.29,0.37484,0.02591,0.02354
8.3,0.41147,0.01695,0.02192
8.31,0.40729,0.01558,0.01521
8.32,0.38204,0.02394,-0.00104
8.33,0.36102,-0.21933,-0.01177
8.34,0.35656,-0.10522,-0.00858
8.35,0.38873,-0.06701,-0.00829
8.36,0.39382,-0.02966,-0.01454
8.37,0.40336,-0.00778,-0.02412
8.38,0.39383,-0.01834,-0.02991
8.39,0.41131,-0.02292,-0.02885
8.4,0.39406,-0.00026,-0.02687
8.41,0.39548,-0.00443,-0.02409
8.42,0.40444,-0.01711,-0.01439
8.43,0.40197,-0.02701,-0.0145
8.44,0.40653,-0.0302,-0.0222
8.45,0.34657,-0.05105,-0.0133
8.46,0.35408,-0.03868,0.00735
8.47,0.36189,-0.03019,0.01533
8.48,0.3524,-0.0138,0.01241
8.49,0.36865,-0.0259,0.00715
8.5,0.39143,-0.0062,0.00052
8.51,0.38661,-0.0055,-0.01004
8.52,0.3834,-0.0068,-0.02122
8.53,0.3791,-0.0334,-0.03246
8.54,0.3487,-0.06205,-0.03573
8.55,0.36625,-0.07483,-0.03227
8.56,0.36988,-0.09631,-0.02584
8.57,0.37914,-0.08586,-0.02157
8.58,0.40087,-0.06658,-0.02624
8.59,0.39678,-0.07074,-0.02577
8.6,0.38949,-0.05447,-0.02629
8.61,0.37594,-0.04773,-0.02665
8.62,0.3624,-0.041,-0.027
8.63,0.3852,-0.0503,-0.0239
8.64,0.3751,-0.0591,-0.0142
8.65,0.3666,-0.0562,-0.0062
8.66,0.3771,-0.0507,-0.01295
8.67,0.37145,-0.0695,-0.01607
8.68,0.34708,-0.0618,-0.01499
8.69,0.34099,-0.03145,-0.00864
8.7,0.3349,-0.0011,-0.0023
8.71,0.35305,-0.0198,-0.005
8.72,0.37982,-0.0292,-0.0068
8.73,0.38766,-0.0253,-0.00915
8.74,0.3955,-0.0214,-0.0115
8.75,0.39405,-0.03545,-0.00845
8.76,0.40797,-0.02627,-0.00827
8.77,0.40424,-0.04449,-0.00939
8.78,0.40782,-0.04369,-0.0108
8.79,0.4114,-0.0429,-0.0122
8.8,0.4008,-0.03165,-0.01365
8.81,0.3833,-0.05677,-0.01518
8.82,0.3766,-0.03644,-0.01744
8.83,0.35115,-0.01162,-0.01557
8.84,0.36683,-0.00791,-0.00374
8.85,0.37972,-0.0251,-0.00227
8.86,0.36246,-0.0093,-0.00023
8.87,0.37843,-0.0082,0.00594
8.88,0.40587,-0.0176,0.00507
8.89,0.40793,-0.00885,-0.00517
8.9,0.39387,0.00687,-0.01803
8.91,0.3798,0.0226,-0.0309
8.92,0.34645,0.0314,-0.02475
8.93,0.33557,-0.0044,-0.01792
8.94,0.31128,-0.00975,-0.00381
8.95,0.33424,-0.00843,0.00989
8.96,0.33907,0.01583,0.01715
8.97,0.35469,0.00642,0.02498
8.98,0.3621,-0.00539,0.02634
8.99,0.37075,-0.00849,0.02272
9.0,0.3794,-0.0116,0.0191
9.01,0.38225,-0.01655,0.0109
9.02,0.40427,-0.01727,0.00155
9.03,0.39443,-0.00389,-0.00588
9.04,0.37577,0.0112,-0.00534
9.05,0.3571,0.0263,-0.0048
9.06,0.37215,0.0088,-0.00275
9.07,0.36677,-0.0079,-0.00712
9.08,0.36599,0.01765,-0.00816
9.09,0.36589,0.00852,-0.00723
9.1,0.37179,0.00456,-0.00492
9.11,0.13425,0.00378,0.06634
9.12,0.23768,-0.00401,0.04182
9.13,0.29514,-0.00415,0.03181
9.14,0.33277,-0.01028,0.02315
9.15,0.36053,-0.01119,0.02293
9.16,0.60562,-0.0064,-0.03799
9.17,0.49416,-0.02015,-0.0108
9.18,0.42793,-0.03938,-0.0016
9.19,0.3617,-0.0586,0.0076
9.2,0.36475,-0.04645,-0.00245
9.21,0.36528,-0.03907,-0.00948
9.22,0.36174,-0.03973,-0.01324
9.23,0.33832,-0.05772,-0.01582
9.24,0.35821,-0.07001,-0.01016
9.25,0.35896,-0.0719,-0.00478
9.26,0.36278,-0.0733,-0.00814
9.27,0.36379,-0.0735,-0.01167
9.28,0.35705,-0.07875,-0.01469
9.29,0.3503,-0.084,-0.0177
9.3,0.3463,-0.0897,-0.0202
9.31,0.3335,-0.07855,-0.02515
9.32,0.31925,-0.05332,-0.02013
9.33,0.305,-0.0281,-0.0151
9.34,0.3245,-0.0424,-0.01485
9.35,0.3487,-0.0373,-0.01362
9.36,0.3498,-0.04425,-0.01151
9.37,0.3454,-0.06102,-0.01275
9.38,0.3386,-0.05991,-0.01657
9.39,0.3318,-0.0588,-0.0204
9.4,0.3436,-0.04475,-0.00435
9.41,0.3575,-0.02207,0.00078
9.42,0.34265,-0.02769,0.00059
9.43,0.35947,-0.02824,-0.00161
9.44,0.35889,-0.03357,-0.00081
9.45,0.38429,-0.04099,0.00139
9.46,0.4097,-0.0484,0.0036
9.47,0.3942,-0.0431,-0.0012
9.48,0.38955,-0.04245,-0.002
9.49,0.36083,-0.03778,-0.00545
9.5,0.37806,-0.03769,-0.00892
9.51,0.38748,-0.0269,-0.01366
9.52,0.37949,-0.024,-0.01343
9.53,0.37235,-0.0248,-0.01052
9.54,0.39098,-0.01905,-0.01186
9.55,0.37109,-0.01773,-0.00593
9.56,0.38429,-0.04231,-0.01212
9.57,0.3862,-0.03395,-0.01886
9.58,0.39865,-0.02772,-0.02438
9.59,0.38103,-0.01516,-0.02324
9.6,0.37977,-0.01198,-0.01692
9.61,0.37389,-0.02604,-0.01316
9.62,0.368,-0.0401,-0.0094
9.63,0.3862,-0.0243,-0.01595
9.64,0.40705,-0.0387,-0.03093
9.65,0.39528,-0.0427,-0.03911
9.66,0.38524,-0.0341,-0.03975
9.67,0.38072,-0.0409,-0.03317
9.68,0.38361,-0.0285,-0.03113
9.69,0.38926,-0.0274,-0.02857
9.7,0.38708,-0.018,-0.03114
9.71,0.3849,-0.0086,-0.0337
9.72,0.3564,-0.01765,-0.0239
9.73,0.40145,-0.01532,-0.0268
9.74,0.39948,-0.02411,-0.0189
9.75,0.40314,-0.01435,-0.0202
9.76,0.38832,-0.01887,-0.01925
9.77,0.3735,-0.0234,-0.0183
9.78,0.3775,-0.0273,-0.013
9.79,0.3615,-0.0213,-0.0021
9.8,0.3745,-0.03265,0.00695
9.81,0.368,-0.01712,0.01247
9.82,0.3728,-0.02861,0.01184
9.83,0.39035,-0.06301,0.00797
9.84,0.39048,-0.069,0.00218
9.85,0.37209,-0.06305,0.00364
9.86,0.36494,-0.04872,0.01092
9.87,0.36147,-0.05061,0.01461
9.88,0.40219,-0.00106,0.0076
9.89,0.4429,0.0485,0.0006
9.9,0.4056,-0.0059,-0.0297
9.91,0.361,-0.0067,-0.0279
9.92,0.3621,0.0183,-0.0461
9.93,0.3948,0.0082,-0.0462
9.94,0.3677,0.0308,-0.0371
9.95,0.3937,0.0122,-0.0241
9.96,0.37665,-0.00515,-0.0256
9.97,0.38767,0.02082,-0.0237
9.98,0.40009,0.01646,-0.0278
9.99,0.38499,0.03233,-0.03075
10.0,0.36724,0.04211,-0.02482
10.01,0.35252,0.06226,-0.01816
10.02,0.33821,0.05803,-0.01773
10.03,0.3239,0.0538,-0.0173
10.04,0.3444,0.0149,-0.0023
10.05,0.3615,0.01075,0.00465
10.06,0.3907,-0.00168,-0.00153
10.07,0.39845,-0.00979,-0.01097
10.08,0.4062,-0.0179,-0.0204
10.09,0.3876,-0.0243,-0.023
10.1,0.39695,-0.0162,-0.01515
10.11,0.40528,0.0011,-0.01468
10.12,0.40464,0.00245,-0.01604
10.13,0.38917,0.01443,-0.01812
10.14,0.40394,-0.00104,-0.01846
10.15,0.40822,-0.01322,-0.02733
10.16,0.40966,-0.02181,-0.02717
10.17,0.40968,-0.01306,-0.02844
10.18,0.40304,-0.02533,-0.03067
10.19,0.39242,-0.01371,-0.03078
10.2,0.39256,-0.02336,-0.02989
10.21,0.3927,-0.033,-0.029
10.22,0.3909,-0.0257,-0.0309
10.23,0.39505,-0.0316,-0.0315
10.24,0.39892,-0.0348,-0.03515
10.25,0.39421,-0.0288,-0.03348
10.26,0.40365,-0.0282,-0.03624
10.27,0.41202,-0.0366,-0.03957
10.28,0.38406,-0.0604,-0.04269
10.29,0.33898,-0.07115,-0.02979
10.3,0.35024,-0.06298,-0.0152
10.31,0.36677,-0.04779,-0.0029
10.32,0.38258,-0.01334,-0.00085
10.33,0.3984,0.0211,0.0012
10.34,0.4249,-0.0001,-0.0076
10.35,0.4093,0.0005,-0.01195
10.36,0.4156,-0.0018,-0.01402
10.37,0.4219,-0.0041,-0.0161
10.38,0.40495,-0.0252,-0.019
10.39,0.39367,-0.02105,-0.017
10.4,0.38773,-0.03372,-0.0195
10.41,0.39052,-0.04151,-0.0198
10.42,0.38051,-0.0463,-0.01745
10.43,0.39316,-0.0435,-0.02073
10.44,0.39503,-0.0544,-0.02436
10.45,0.39887,-0.0655,-0.02018
10.46,0.40124,-0.0594,-0.02044
10.47,0.41262,-0.05775,-0.02172
10.48,0.424,-0.0561,-0.023
10.49,0.4031,-0.07015,-0.02425
10.5,0.41885,-0.08253,-0.02123
10.51,0.4346,-0.0949,-0.0182
10.52,0.4272,-0.0915,-0.027
10.53,0.4207,-0.0541,-0.0391
10.54,0.40115,-0.03045,-0.03935
10.55,0.39482,-0.01972,-0.03513
10.56,0.38491,-0.01511,-0.03367
10.57,0.3976,-0.02266,-0.03324
10.58,0.4103,-0.0302,-0.0328
10.59,0.40665,-0.03975,-0.02845
10.6,0.41673,-0.04172,-0.02268
10.61,0.4268,-0.0437,-0.0169
10.62,0.41865,-0.051,-0.02395
10.63,0.42183,-0.05025,-0.02577
10.64,0.41946,-0.03433,-0.02064
10.65,0.4171,-0.0184,-0.0155
10.66,0.4264,-0.02555,-0.022
10.67,0.41015,-0.03372,-0.02225
10.68,0.40907,-0.05611,-0.02312
10.69,0.41539,-0.06216,-0.02206
10.7,0.41734,-0.06388,-0.02518
10.71,0.42482,-0.07564,-0.02849
10.72,0.41736,-0.06032,-0.02894
10.73,0.41463,-0.04261,-0.02887
10.74,0.4119,-0.0249,-0.0288
10.75,0.4282,-0.033,-0.0345
10.76,0.40605,-0.0293,-0.0384
10.77,0.42258,-0.0274,-0.0389
10.78,0.42349,-0.0302,-0.04305
10.79,0.40114,-0.0219,-0.03793
10.8,0.39412,-0.0347,-0.03701
10.81,0.38916,-0.04855,-0.03061
10.82,0.38718,-0.05822,-0.0264
10.83,0.38799,-0.05371,-0.0207
10.84,0.3888,-0.0492,-0.015
10.85,0.38375,-0.02705,-0.01515
10.86,0.37528,-0.02878,-0.01688
10.87,0.37644,-0.01194,-0.02369
10.88,0.38607,-0.01237,-0.02819
10.89,0.38064,-0.00553,-0.03349
10.9,0.3752,0.0013,-0.0388
10.91,0.3578,0.0026,-0.0363
10.92,0.35485,-0.0098,-0.027
10.93,0.35992,0.0011,-0.0175
10.94,0.365,0.012,-0.008
10.95,0.3434,-0.0229,0.0012
10.96,0.3486,-0.0635,-0.0004
10.97,0.3615,-0.0584,0.0046
10.98,0.35785,-0.05895,0.0088
10.99,0.3542,-0.0595,0.013
11.0,0.3382,-0.0814,0.0117
11.01,0.35785,-0.083,0.00615
11.02,0.35103,-0.091,-0.00208
11.03,0.34452,-0.0785,-0.00524
11.04,0.338,-0.066,-0.0084
11.05,0.33375,-0.0719,-0.01645
11.06,0.32558,-0.06985,-0.01507
11.07,0.33114,-0.05927,-0.00673
11.08,0.32037,-0.05829,-0.00762
11.09,0.32259,-0.05994,0.00014
11.1,0.31344,-0.06302,0.00892
11.11,0.3043,-0.0661,0.0177
11.12,0.3552,-0.066,0.0222
11.13,0.353,-0.0663,0.019
11.14,0.3403,-0.0599,0.01825
11.15,0.3516,-0.04715,0.01522
11.16,0.36325,-0.04798,0.00651
11.17,0.35793,-0.05894,0.00836
11.18,0.35337,-0.05172,0.01308
11.19,0.38528,-0.06161,0.00994
11.2,0.37824,-0.0695,0.00847
11.21,0.36947,-0.075,0.00654
11.22,0.34059,-0.07,0.01557
11.23,0.37794,-0.07265,0.02203
11.24,0.39072,-0.05958,0.00982
11.25,0.36386,-0.04874,-0.00434
11.26,0.36373,-0.04952,-0.00852
11.27,0.36096,-0.02481,-0.01041
11.28,0.38158,-0.05246,-0.01681
11.29,0.4022,-0.0801,-0.0232
11.3,0.37305,-0.0281,-0.0232
11.31,0.32522,-0.006,-0.0171
11.32,0.34986,-0.01825,-0.01165
11.33,0.33683,-0.05733,-0.00453
11.34,0.36137,-0.05641,0.00123
11.35,0.36044,-0.03941,0.00327
11.36,0.34967,-0.0385,0.00924
11.37,0.3389,-0.0376,0.0152
11.38,0.3962,-0.0801,0.0067
11.39,0.3874,-0.1129,-0.0077
11.4,0.3985,-0.0677,-0.0141
11.41,0.3449,-0.0249,-0.022
11.42,0.3177,0.00415,-0.0235
11.43,0.31885,0.02297,-0.01755
11.44,0.32648,0.03574,-0.01142
11.45,0.3341,0.0485,-0.0053
11.46,0.33615,0.0376,-0.0094
11.47,0.31968,0.03975,-0.0068
11.48,0.30619,0.02912,-0.00815
11.49,0.3111,0.01036,-0.00473
11.5,0.30025,0.00978,-0.00171
11.51,0.28423,-0.00141,0.0015
11.52,0.30166,-0.03285,0.01085
11.53,0.32198,-0.02007,0.02053
11.54,0.35369,-0.05494,0.02486
11.55,0.39744,-0.06917,0.01938
11.56,0.4412,-0.0834,0.0139
11.57,0.34695,-0.06885,0.03215
11.58,0.40892,-0.13232,0.02537
11.59,0.38851,-0.10226,0.00038
11.6,0.37476,-0.07928,-0.01401
11.61,0.34968,-0.06764,-0.02776
11.62,0.35949,-0.04712,-0.03433
11.63,0.30269,-0.07046,-0.01976
11.64,0.2459,-0.0938,-0.0052
11.65,0.2859,-0.05405,0.00935
11.66,0.2885,-0.02153,0.01843
11.67,0.3159,0.01469,0.01811
11.68,0.30365,0.03514,0.0103
11.69,0.33798,0.04417,0.00115
11.7,0.3723,0.0532,-0.008
11.71,0.3131,0.0302,-0.0058
11.72,0.29665,0.03,-0.0047
11.73,0.28478,0.0271,-0.00325
11.74,0.30209,0.0467,-0.00997
11.75,0.29345,0.0299,-0.01184
11.76,0.29447,0.00955,-0.01082
11.77,0.28658,-0.00163,-0.00351
11.78,0.31164,0.00048,-0.0037
11.79,0.30167,0.02109,-0.0035
11.8,0.28948,0.0276,-0.00065
11.81,0.33209,0.02355,-0.00343
11.82,0.33394,0.02357,-0.00916
11.83,0.33062,0.01069,-0.01363
11.84,0.34366,0.0339,-0.01297
11.85,0.34548,0.02525,-0.01654
11.86,0.32159,0.02693,-0.00952
11.87,0.33674,0.03431,-0.01216
11.88,0.33667,0.03775,-0.01468
11.89,0.3366,0.0412,-0.0172
11.9,0.3681,0.0127,-0.0194
11.91,0.3788,0.0104,-0.0217
11.92,0.3653,0.0033,-0.0339
11.93,0.3658,-0.0122,-0.03715
11.94,0.34355,-0.00615,-0.03123
11.95,0.36752,-0.01622,-0.02667
11.96,0.36276,-0.00151,-0.02408
11.97,0.35978,-0.00596,-0.02509
11.98,0.37149,-0.00698,-0.0249
11.99,0.38104,-0.01269,-0.0205
12.0,0.36472,-0.0115,-0.0129
12.01,0.38511,-0.00535,-0.0069
12.02,0.39291,-0.00762,-0.0087
12.03,0.4007,-0.0099,-0.0105
12.04,0.38185,-0.0049,-0.01105
12.05,0.36867,-0.016,-0.00538
12.06,0.40163,-0.02905,-0.00314
12.07,0.39741,-0.02158,-0.00627
12.08,0.3895,-0.01769,-0.00988
12.09,0.3816,-0.0138,-0.0135
12.1,0.38025,0.01165,-0.00445
12.11,0.37312,-0.01143,-0.00698
12.12,0.38821,-0.01616,-0.00939
12.13,0.39105,-0.04853,-0.01589
12.14,0.39098,-0.05757,-0.0169
12.15,0.3909,-0.0666,-0.0179
12.16,0.38855,-0.075,-0.0202
12.17,0.37002,-0.07205,-0.0201
12.18,0.35121,-0.05897,-0.00375
12.19,0.3324,-0.0459,0.0126
12.2,0.3692,-0.0456,-0.00535
12.21,0.3877,-0.0383,-0.01458
12.22,0.391,-0.0379,-0.01779
12.23,0.39535,-0.06105,-0.01439
12.24,0.40102,-0.04342,-0.00134
12.25,0.41011,-0.03411,0.00603
12.26,0.42285,-0.0327,0.00392
12.27,0.41617,-0.0226,0.00321
12.28,0.41234,-0.01965,0.004
12.29,0.4085,-0.0167,0.0048
12.3,0.4161,-0.01865,-0.00235
12.31,0.4237,-0.0206,-0.0095
12.32,0.4221,-0.0327,-0.01205
12.33,0.4207,-0.03,-0.01333
12.34,0.41455,-0.05575,-0.01461
12.35,0.40563,-0.06817,-0.01366
12.36,0.40402,-0.04548,-0.01608
12.37,0.4024,-0.0228,-0.0185
12.38,0.39835,-0.0264,-0.01995
12.39,0.3943,-0.03,-0.0214
12.4,0.386,-0.0569,-0.0179
12.41,0.4017,-0.022,-0.0137
12.42,0.3972,-0.0418,-0.0157
12.43,0.40985,-0.03855,-0.01905
12.44,0.42407,-0.03243,-0.01963
12.45,0.41239,-0.01997,-0.02056
12.46,0.40909,-0.00804,-0.02103
12.47,0.39985,0.00588,-0.01627
12.48,0.41502,-0.01366,-0.01643
12.49,0.41191,-0.00448,-0.02227
12.5,0.40451,0.01316,-0.01439
12.51,0.414,0.01703,-0.0123
12.52,0.4118,0.00911,-0.0179
12.53,0.41645,-0.00264,-0.0151
12.54,0.42202,-0.00932,-0.01495
12.55,0.4276,-0.016,-0.0148
12.56,0.3775,-0.009,-0.0188
12.57,0.3854,-0.0303,-0.02245
12.58,0.39685,-0.04185,-0.02878
12.59,0.37097,-0.03982,-0.02384
12.6,0.3451,-0.0378,-0.0189
12.61,0.3847,0.009,0.0048
12.62,0.4461,-0.0655,0.012
12.63,0.3775,-0.0948,-0.0045
12.64,0.3889,-0.0821,-0.0063
12.65,0.3848,-0.04965,-0.00965
12.66,0.3657,-0.04063,-0.00743
12.67,0.3706,-0.03061,-0.00587
12.68,0.3693,-0.01645,-0.00214
12.69,0.35985,-0.01847,0.00098
12.7,0.38107,-0.02823,0.00129
12.71,0.38354,-0.02246,-0.00415
12.72,0.37702,-0.01128,-0.01428
12.73,0.3705,-0.0001,-0.0244
12.74,0.3632,0.00115,-0.01715
12.75,0.3559,0.0024,-0.0099
12.76,0.3523,0.019,-0.0116
12.77,0.3664,0.01745,-0.0017
12.78,0.37185,0.03513,0.0013
12.79,0.34952,0.00081,0.0093
12.8,0.36771,-0.0089,0.0087
12.81,0.37865,0.00535,0.0027
12.82,0.36718,-0.02747,0.00255
12.83,0.36444,-0.03879,0.00598
12.84,0.38487,-0.0342,0.00559
12.85,0.38078,-0.0319,0.0014
12.86,0.37489,-0.02695,-0.0035
12.87,0.36464,-0.02357,0.0082
12.88,0.35712,-0.01319,0.0103
12.89,0.34991,-0.02449,0.01255
12.9,0.34151,0.0002,0.00973
12.91,0.3141,0.0009,0.01272
12.92,0.34235,-0.0192,0.01506
12.93,0.36477,-0.06665,0.00578
12.94,0.37113,-0.06928,-0.00556
12.95,0.36686,-0.08049,-0.00523
12.96,0.32523,-0.06365,-0.00442
12.97,0.32837,-0.04863,-0.00331
12.98,0.32218,-0.02242,-0.0032
12.99,0.35299,-0.02316,-0.006
13.0,0.37384,-0.01873,-0.0196
13.01,0.35577,-0.01822,-0.027
13.02,0.36878,-0.00951,-0.0296
13.03,0.36744,-0.0053,-0.02645
13.04,0.37642,-0.012,-0.02287
13.05,0.39626,0.0016,-0.03104
13.06,0.4161,0.0152,-0.0392
13.07,0.4061,0.0084,-0.0362
13.08,0.396,0.00505,-0.03315
13.09,0.3663,0.01333,-0.02662
13.1,0.37645,0.01852,-0.01991
13.11,0.37293,0.02561,-0.01226
13.12,0.38672,0.01336,-0.00998
13.13,0.4005,0.0011,-0.0077
13.14,0.3894,0.0015,-0.0055
13.15,0.3836,0.0305,-0.0113
13.16,0.3724,0.03485,-0.0164
13.17,0.3785,0.02513,-0.01925
13.18,0.3753,0.01931,-0.02627
13.19,0.3721,0.0135,-0.0333
13.2,0.35335,-0.00165,-0.02885
13.21,0.34052,-0.02523,-0.02508
13.22,0.34886,-0.01146,-0.02054
13.23,0.34463,-0.00853,-0.01117
13.24,0.33411,-0.01422,-0.00873
13.25,0.3322,-0.02291,-0.01017
13.26,0.31525,-0.036,-0.00524
13.27,0.32798,-0.03005,-0.00117
13.28,0.32479,-0.04262,-0.00064
13.29,0.34359,-0.03871,-0.00662
13.3,0.3624,-0.0348,-0.0126
13.31,0.3204,-0.0922,-0.0122
13.32,0.3144,-0.0504,-0.0087
13.33,0.30735,-0.02535,-0.00475
13.34,0.3003,-0.0003,-0.0008
13.35,0.3331,-0.0383,-0.0101
13.36,0.366,-0.0516,-0.009
13.37,0.3614,-0.0336,-0.0156
13.38,0.3689,-0.0291,-0.0206
13.39,0.36125,-0.03595,-0.025
13.4,0.37193,-0.03818,-0.02795
13.41,0.3826,-0.0404,-0.0309
13.42,0.3826,-0.0438,-0.0318
13.43,0.3786,-0.0414,-0.0421
13.44,0.3895,-0.04805,-0.04225
13.45,0.379,-0.05033,-0.03863
13.46,0.37505,-0.03612,-0.03426
13.47,0.36772,0.00609,-0.03443
13.48,0.36016,-0.00941,-0.03521
13.49,0.35343,-0.02121,-0.03465
13.5,0.35696,-0.025,-0.03728
13.51,0.33253,-0.014,-0.03334
13.52,0.32911,-0.0241,-0.02442
13.53,0.3257,-0.0342,-0.0155
13.54,0.3333,-0.0266,-0.0135
13.55,0.339,-0.0616,-0.0086
13.56,0.3597,0.0188,-0.0059
13.57,0.3157,-0.00635,-0.0021
13.58,0.298,0.00338,0.0014
13.59,0.3022,0.00629,-0.00615
13.6,0.3106,-0.00645,-0.00348
13.61,0.3147,-0.00847,-0.00199
13.62,0.3188,-0.0105,-0.0005
13.63,0.34995,-0.0098,-0.0051
13.64,0.36382,-0.0102,-0.0082
13.65,0.38381,-0.01355,-0.0152
13.66,0.39441,-0.01327,-0.0181
13.67,0.38386,-0.00284,-0.02015
13.68,0.38918,-0.00637,-0.02662
13.69,0.38944,-0.01224,-0.02921
13.7,0.38542,-0.00887,-0.03175
13.71,0.3814,-0.0055,-0.0343
13.72,0.36535,0.0036,-0.02325
