Time,RAW_U,RAW_V,RAW_W
6.96,0.3306,-0.0994,-0.0228
6.97,0.2198,-0.0864,-0.0049
6.98,0.2821,-0.0032,0.0271
6.99,0.3447,0.0032,0.0267
7.0,0.3837,-0.0237,0.015
7.01,0.3474,-0.0894,0.0067
7.02,0.3245,-0.1158,-0.0189
7.03,0.2983,-0.0473,0.002
7.04,0.3301,-0.0627,0.0011
7.05,0.324,-0.0812,-0.0067
7.06,0.2622,-0.0259,0.0049
7.07,0.3194,-0.0396,0.0044
7.08,0.3383,-0.0394,0.0
7.09,0.3317,-0.0312,-0.0093
7.1,0.2834,-0.0078,-0.0085
7.11,0.3151,-0.0041,-0.0105
7.12,0.3041,-0.01285,-0.0106
7.13,0.2931,-0.0216,-0.0107
7.14,0.2973,-0.046,-0.0145
7.15,0.2824,-0.0213,-0.0128
7.16,0.3168,-0.0197,-0.0045
7.17,0.2775,-0.018,-0.0034
7.18,0.2704,-0.0244,0.0102
7.19,0.3361,0.0275,-0.0013
7.2,0.3001,-0.0022,-0.0018
7.21,0.2832,-0.0165,-0.0046
7.22,0.3141,-0.0152,-0.0072
7.23,0.3126,-0.028,-0.007
7.24,0.3066,0.0226,-0.0113
7.25,0.3412,0.0047,-0.0164
7.26,0.3293,0.0257,-0.0195
7.27,0.3046,0.0273,-0.0278
7.28,0.3129,0.0203,-0.0238
7.29,0.3308,-0.0246,-0.0244
7.3,0.3321,-0.029,-0.0155
7.31,0.32385,-0.0298,-0.0203
7.32,0.3156,-0.0306,-0.0251
7.33,0.2998,-0.0173,-0.0205
7.34,0.2769,-0.0489,-0.0088
7.35,0.2945,-0.0257,0.0004
7.36,0.2852,-0.053,0.0073
7.37,0.2958,-0.007,0.0086
7.38,0.2955,-0.0269,0.0055
7.39,0.2795,-0.0133,0.006
7.4,0.3087,-0.0126,0.0143
7.41,0.3334,-0.0476,0.0149
7.42,0.3222,-0.0887,-0.0007
7.43,0.2669,-0.0589,-0.0114
7.44,0.3078,-0.0238,0.0007
7.45,0.2842,-0.0383,0.0008
7.46,0.3173,-0.0756,0.0082
7.47,0.3537,-0.0026,-0.0007
7.48,0.2967,0.0349,-0.0051
7.49,0.3291,-0.0385,-0.0024
7.5,0.3464,-0.065,-0.0066
7.51,0.8387,-0.0165,-0.1418
7.52,0.3603,-0.0004,-0.0052
7.53,0.3678,-0.0255,-0.0159
7.54,0.3325,-0.0247,-0.008
7.55,0.4012,-0.0163,-0.0359
7.56,0.3544,0.0016,-0.0464
7.57,0.3161,-0.0024,-0.0398
7.58,0.3901,-0.0088,-0.0312
7.59,0.409,-0.0338,-0.0274
7.6,0.3267,-0.0444,-0.0167
7.61,0.4066,0.0161,-0.0137
7.62,0.3891,0.0103,-0.0308
7.63,0.4121,0.0299,-0.032
7.64,0.3895,0.01,-0.0399
7.65,0.3945,-0.0198,-0.0319
7.66,0.3788,-0.0187,-0.0187
7.67,0.39825,-0.0609,-0.0226
7.68,0.4177,-0.1031,-0.0265
7.69,0.4149,-0.019,-0.0308
7.7,0.4056,-0.0089,-0.0362
7.71,0.3157,0.0402,-0.0347
7.72,0.4081,-0.0102,-0.0426
7.73,0.3968,-0.064,-0.0518
7.74,0.4118,-0.0396,-0.065
7.75,0.3529,-0.0141,-0.0597
7.76,0.3819,-0.0549,-0.0529
7.77,0.3748,-0.0296,-0.0506
7.78,0.3684,-0.03,-0.0448
7.79,0.3623,-0.015,-0.0466
7.8,0.3374,-0.0159,-0.0253
7.81,0.3434,-0.0127,-0.0066
7.82,0.2996,0.0071,0.0289
7.83,0.3168,0.0091,0.0413
7.84,0.3607,0.0026,0.0526
7.85,0.3366,-0.0816,0.0486
7.86,0.33145,-0.02835,0.04845
7.87,0.32288,-0.01783,0.04627
7.88,0.3143,-0.0073,0.0441
7.89,0.3564,-0.0536,0.0328
7.9,0.3986,-0.0646,0.0136
7.91,0.3748,-0.1206,0.0009
7.92,0.3787,-0.0314,-0.0059
7.93,0.3226,-0.0129,-0.0078
7.94,0.3299,-0.0535,-0.0048
7.95,0.3652,-0.049,-0.0089
7.96,0.3628,0.0039,-0.0015
7.97,0.3507,-0.0088,-0.014
7.98,0.312,-0.0387,-0.0062
7.99,0.3043,-0.0273,0.009
8.0,0.3284,-0.0093,0.0206
8.01,0.3882,-0.0179,0.0001
8.02,0.3914,-0.0045,-0.01
8.03,0.3499,-0.0016,-0.0182
8.04,0.3503,0.0313,-0.0175
8.05,0.355,-0.0043,-0.0218
8.06,0.3814,0.0185,-0.026
8.07,0.381,0.0268,-0.0373
8.08,0.3332,0.0169,-0.0315
8.09,0.3935,0.0334,-0.0367
8.1,0.34735,0.0125,-0.0359
8.11,0.3012,-0.0084,-0.0351
8.12,0.2986,0.0245,-0.0274
8.13,0.3334,0.0016,-0.0194
8.14,0.2628,-0.0118,-0.0002
8.15,0.2805,0.0379,0.0199
8.16,0.3089,0.0166,0.0174
8.17,0.3225,0.03,0.0187
8.18,0.3264,0.0643,0.0121
8.19,0.2789,0.0716,0.0084
8.2,0.2792,0.0498,0.013
8.21,0.2795,0.028,0.0176
8.22,0.3002,0.01,0.032
8.23,0.3276,0.0307,0.0195
8.24,0.3049,0.0331,0.0284
8.25,0.3612,0.0343,0.0329
8.26,0.3328,-0.0034,0.0283
8.27,0.3602,-0.0036,0.0293
8.28,0.375,0.0345,0.0272
8.29,0.3687,0.0703,0.0252
8.3,0.3814,0.0042,0.0199
8.31,0.4481,0.008,0.0203
8.32,0.40245,0.02015,0.0015
8.33,0.3568,0.0323,-0.0173
8.34,0.35445,0.0206,-0.01135
8.35,0.38767,-0.0041,-0.00967
8.36,0.4209,-0.0288,-0.008
8.37,0.3989,0.0077,-0.0208
8.38,0.4129,0.0141,-0.0337
8.39,0.3843,-0.0289,-0.0357
8.4,0.4288,-0.0275,-0.0278
8.41,0.3768,0.0224,-0.0249
8.42,0.3969,-0.0086,-0.0213
8.43,0.4134,-0.0298,-0.0047
8.44,0.3995,-0.0369,-0.0146
8.45,0.4111,-0.0334,-0.0299
8.46,0.2866,-0.0719,-0.0044
8.47,0.3616,-0.0263,0.028
8.48,0.3697,-0.0217,0.0233
8.49,0.3773,-0.02985,0.0126
8.5,0.3849,-0.038,0.0019
8.51,0.4142,0.0135,-0.0061
8.52,0.3818,-0.0048,-0.0206
8.53,0.3802,-0.0081,-0.0324
8.54,0.3748,-0.06,-0.0437
8.55,0.3183,-0.0907,-0.039
8.56,0.3838,-0.0876,-0.0288
8.57,0.3735,-0.1178,-0.0194
8.58,0.3884,-0.0754,-0.0173
8.59,0.4226,-0.0473,-0.0309
8.6,0.3927,-0.0749,-0.0253
8.61,0.3822,-0.0382,-0.0268
8.62,0.3624,-0.041,-0.027
8.63,0.3852,-0.0503,-0.0239
8.64,0.3751,-0.0591,-0.0142
8.65,0.4064,-0.0843,-0.0139
8.66,0.3581,-0.0533,0.0018
8.67,0.3876,-0.0452,-0.0197
8.68,0.3658,-0.0883,-0.0192
8.69,0.3227,-0.0541,-0.0139
8.7,0.3349,-0.0011,-0.0023
8.71,0.3811,-0.0248,-0.0057
8.72,0.3712,-0.0385,-0.0077
8.73,0.38335,-0.02995,-0.0096
8.74,0.3955,-0.0214,-0.0115
8.75,0.4027,-0.0776,-0.0157
8.76,0.3926,-0.0495,-0.0054
8.77,0.4219,-0.0171,-0.0081
8.78,0.4005,-0.0627,-0.0105
8.79,0.4114,-0.0429,-0.0122
8.8,0.4401,-0.0404,-0.0138
8.81,0.3902,-0.0204,-0.0151
8.82,0.3658,-0.0819,-0.0167
8.83,0.3699,-0.0161,-0.0197
8.84,0.3257,0.0132,-0.0137
8.85,0.3825,-0.0042,0.0081
8.86,0.3926,-0.0423,-0.0008
8.87,0.3452,0.0065,0.0018
8.88,0.3944,-0.0071,0.0121
8.89,0.4333,-0.027,0.0042
8.9,0.41,-0.0001,-0.0154
8.91,0.3798,0.0226,-0.0309
8.92,0.335,0.0215,-0.0263
8.93,0.3131,0.0402,-0.0186
8.94,0.3247,-0.0402,-0.0111
8.95,0.34095,-0.02365,0.00625
8.96,0.3572,-0.0071,0.0236
8.97,0.3439,0.0401,0.0244
8.98,0.3703,-0.003,0.0328
8.99,0.3695,-0.0172,0.0277
9.0,0.3794,-0.0116,0.0191
9.01,0.3798,0.0191,0.0171
9.02,0.3851,-0.0215,0.0027
9.03,0.4263,-0.018,-0.0078
9.04,0.3846,0.0095,-0.0133
9.05,0.3571,0.0263,-0.0048
9.06,0.4089,0.0199,0.0058
9.07,0.3872,-0.0087,-0.0007
9.08,0.3614,-0.0246,-0.0115
9.09,0.3652,0.0432,-0.0092
9.1,0.3658,-0.0006,-0.0063
9.11,0.3777,0.0006,-0.0026
9.12,-0.1033,0.003,0.1376
9.13,0.3411,-0.0118,0.0173
9.14,0.35575,-0.0141,0.0159
9.15,0.3704,-0.0164,0.0145
9.16,0.61055,-0.009,-0.0422
9.17,0.8507,-0.0016,-0.0989
9.18,0.3827,-0.0339,0.0164
9.19,0.3617,-0.0586,0.0076
9.2,0.4061,-0.0472,0.0
9.21,0.3678,-0.0343,-0.0125
9.22,0.3658,-0.0317,-0.0165
9.23,0.34035,-0.0537,-0.01745
9.24,0.3149,-0.0757,-0.0184
9.25,0.3373,-0.07475,-0.0089
9.26,0.3597,-0.0738,0.0006
9.27,0.3666,-0.0747,-0.0115
9.28,0.3648,-0.0737,-0.0152
9.29,0.3503,-0.084,-0.0177
9.3,0.3463,-0.0897,-0.0202
9.31,0.3814,-0.1086,-0.0256
9.32,0.3207,-0.0674,-0.0301
9.33,0.305,-0.0281,-0.0151
9.34,0.3614,-0.0781,-0.018
9.35,0.344,-0.0567,-0.0146
9.36,0.3729,-0.0322,-0.0124
9.37,0.3509,-0.0512,-0.0094
9.38,0.341,-0.0778,-0.014
9.39,0.3318,-0.0588,-0.0204
9.4,0.3044,-0.0593,-0.0069
9.41,0.3554,-0.0307,0.0117
9.42,0.3416,-0.032,0.00605
9.43,0.3278,-0.0333,0.0004
9.44,0.3763,-0.0288,-0.0038
9.45,0.3583,-0.0389,0.0
9.46,0.4097,-0.0484,0.0036
9.47,0.3942,-0.0431,-0.0012
9.48,0.3751,-0.0449,-0.0127
9.49,0.3849,-0.0418,-0.0028
9.5,0.3321,-0.0331,-0.0089
9.51,0.3645,-0.0246,-0.01365
9.52,0.3969,-0.0161,-0.0184
9.53,0.3715,-0.0211,-0.0132
9.54,0.3652,-0.0256,-0.0076
9.55,0.4096,-0.0133,-0.0132
9.56,0.40355,-0.0401,-0.01575
9.57,0.3975,-0.0669,-0.0183
9.58,0.3881,-0.0256,-0.0256
9.59,0.4111,-0.0215,-0.0299
9.6,0.3634,-0.0026,-0.0221
9.61,0.3785,-0.0088,-0.0106
9.62,0.368,-0.0401,-0.0094
9.63,0.3755,-0.0458,-0.0187
9.64,0.4044,-0.0085,-0.0225
9.65,0.4279,-0.0531,-0.0459
9.66,0.3835,-0.0467,-0.0473
9.67,0.3752,-0.0255,-0.0404
9.68,0.38085,-0.0208,-0.03475
9.69,0.3865,-0.0161,-0.0291
9.7,0.3949,-0.0263,-0.026
9.71,0.3849,-0.0086,-0.0337
9.72,0.3564,-0.01765,-0.0239
9.73,0.40145,-0.01532,-0.0268
9.74,0.4465,-0.013,-0.0297
9.75,0.3975,-0.0329,-0.011
9.76,0.4068,-0.0046,-0.0215
9.77,0.3735,-0.0234,-0.0183
9.78,0.3775,-0.0273,-0.013
9.79,0.3615,-0.0213,-0.0021
9.8,0.3482,-0.0986,0.016
9.81,0.3875,-0.044,0.016
9.82,0.3615,-0.0016,0.018
9.83,0.3847,-0.0495,0.01105
9.84,0.4079,-0.0974,0.0041
9.85,0.3906,-0.075,-0.0036
9.86,0.3537,-0.0571,0.0051
9.87,0.3578,-0.0344,0.0182
9.88,0.358,-0.0525,0.0183
9.89,0.4429,0.0485,0.0006
9.9,0.4056,-0.0059,-0.0297
9.91,0.361,-0.0067,-0.0279
9.92,0.3621,0.0183,-0.0461
9.93,0.3948,0.0082,-0.0462
9.94,0.3677,0.0308,-0.0371
9.95,0.3937,0.0122,-0.0241
9.96,0.3951,-0.0485,-0.0238
9.97,0.3969,-0.00085,-0.0228
9.98,0.3987,0.0468,-0.0218
9.99,0.4125,0.0121,-0.0319
10.0,0.3699,0.0482,-0.0337
10.01,0.3495,0.0519,-0.0189
10.02,0.3378,0.0824,-0.0115
10.03,0.3239,0.0538,-0.0173
10.04,0.3182,0.023,0.004
10.05,0.3649,-0.024,0.0127
10.06,0.3786,0.0066,0.0116
10.07,0.4199,-0.0141,-0.0077
10.08,0.4062,-0.0179,-0.0204
10.09,0.3876,-0.0243,-0.023
10.1,0.3979,-0.0389,-0.0117
10.11,0.4063,-0.0081,-0.0073
10.12,0.4136,0.0184,-0.0142
10.13,0.404,0.0038,-0.0174
10.14,0.3737,0.0264,-0.0202
10.15,0.4187,-0.0165,-0.0188
10.16,0.4125,-0.0254,-0.0362
10.17,0.4111,-0.0304,-0.027
10.18,0.4097,-0.0043,-0.0297
10.19,0.3964,-0.0376,-0.0329
10.2,0.3818,-0.0021,-0.0309
10.21,0.3927,-0.033,-0.029
10.22,0.3951,-0.0019,-0.0287
10.23,0.3891,-0.0184,-0.0328
10.24,0.3992,-0.0375,-0.0321
10.25,0.4028,-0.038,-0.0388
10.26,0.3895,-0.0228,-0.0318
10.27,0.4131,-0.0276,-0.039
10.28,0.4204,-0.045,-0.0429
10.29,0.3561,-0.0842,-0.0458
10.3,0.2939,-0.0819,-0.0169
10.31,0.3615,-0.0548,-0.0006
10.32,0.3833,-0.0326,0.0094
10.33,0.3984,0.0211,0.0012
10.34,0.4249,-0.0001,-0.0076
10.35,0.3894,0.0248,0.0004
10.36,0.3937,0.0011,-0.0163
10.37,0.4219,-0.0041,-0.0161
10.38,0.4191,-0.0261,-0.0199
10.39,0.388,-0.0463,-0.0219
10.4,0.3824,-0.0169,-0.015
10.41,0.3818,-0.0464,-0.022
10.42,0.3933,-0.0493,-0.0201
10.43,0.3705,-0.0511,-0.0151
10.44,0.4058,-0.0407,-0.024
10.45,0.3969,-0.0653,-0.028
10.46,0.4027,-0.0766,-0.016
10.47,0.4036,-0.0533,-0.0207
10.48,0.424,-0.0561,-0.023
10.49,0.3806,-0.0418,-0.0291
10.5,0.3822,-0.0842,-0.0255
10.51,0.4346,-0.0949,-0.0182
10.52,0.4272,-0.0915,-0.027
10.53,0.4317,-0.0369,-0.0408
10.54,0.4142,-0.0167,-0.0512
10.55,0.3816,-0.0068,-0.0396
10.56,0.3885,-0.009,-0.0309
10.57,0.3994,-0.0196,-0.03185
10.58,0.4103,-0.0302,-0.0328
10.59,0.4082,-0.0361,-0.0259
10.6,0.403,-0.0493,-0.0241
10.61,0.4268,-0.0437,-0.0169
10.62,0.4294,-0.0523,-0.0257
10.63,0.4105,-0.0583,-0.031
10.64,0.425,-0.0495,-0.0276
10.65,0.4171,-0.0184,-0.0155
10.66,0.428,0.0094,-0.0215
10.67,0.4357,-0.0327,-0.0285
10.68,0.3939,-0.0419,-0.0225
10.69,0.408,-0.0785,-0.024
10.7,0.4217,-0.0682,-0.021
10.71,0.4193,-0.0656,-0.0283
10.72,0.4323,-0.0874,-0.0318
10.73,0.4099,-0.045,-0.0294
10.74,0.4119,-0.0249,-0.0288
10.75,0.4282,-0.033,-0.0345
10.76,0.4044,-0.0283,-0.0342
10.77,0.42175,-0.0269,-0.0368
10.78,0.4391,-0.0255,-0.0394
10.79,0.4244,-0.033,-0.0472
10.8,0.3788,-0.0136,-0.0328
10.81,0.3871,-0.0475,-0.0361
10.82,0.3842,-0.0624,-0.0242
10.83,0.3852,-0.0679,-0.0222
10.84,0.3888,-0.0492,-0.015
10.85,0.3676,-0.0306,-0.0147
10.86,0.3787,-0.0049,-0.0153
10.87,0.3668,-0.0305,-0.0186
10.88,0.3776,0.0049,-0.0305
10.89,0.3957,-0.0128,-0.0327
10.9,0.3752,0.0013,-0.0388
10.91,0.3578,0.0026,-0.0363
10.92,0.3363,0.0038,-0.0402
10.93,0.3519,-0.0222,-0.0177
10.94,0.365,0.012,-0.008
10.95,0.3434,-0.0229,0.0012
10.96,0.3486,-0.0635,-0.0004
10.97,0.3027,-0.0711,0.0091
10.98,0.3744,-0.0533,0.0096
10.99,0.3542,-0.0595,0.013
11.0,0.388,-0.0917,0.0032
11.01,0.3222,-0.1033,0.0104
11.02,0.3775,-0.0846,0.0006
11.03,0.3442,-0.099,-0.0103
11.04,0.338,-0.066,-0.0084
11.05,0.3918,-0.0397,-0.0072
11.06,0.3295,-0.0778,-0.0245
11.07,0.3174,-0.0678,-0.0137
11.08,0.3367,-0.0487,0.0016
11.09,0.3096,-0.0573,-0.0085
11.1,0.3248,-0.0616,0.0079
11.11,0.3043,-0.0661,0.0177
11.12,0.3552,-0.066,0.0222
11.13,0.353,-0.0663,0.019
11.14,0.3389,-0.0373,0.0164
11.15,0.3509,-0.03585,0.0143
11.16,0.3629,-0.0344,0.0122
11.17,0.3749,-0.0488,-0.0022
11.18,0.3526,-0.0699,0.0102
11.19,0.3488,-0.0445,0.0178
11.2,0.4172,-0.0715,0.0068
11.21,0.38895,-0.076,0.0057
11.22,0.3607,-0.0805,0.0046
11.23,0.3117,-0.065,0.0246
11.24,0.4153,-0.0753,0.0285
11.25,0.4035,-0.0465,-0.0024
11.26,0.337,-0.0379,-0.0185
11.27,0.3636,-0.0503,-0.0127
11.28,0.3582,-0.0001,-0.0123
11.29,0.4022,-0.0801,-0.0232
11.3,0.37305,-0.0281,-0.0232
11.31,0.3439,0.0239,-0.0232
11.32,0.2774,0.0161,-0.011
11.33,0.3745,-0.0305,-0.0062
11.34,0.3238,-0.0964,0.0026
11.35,0.3859,-0.0555,0.007
11.36,0.3595,-0.0224,0.0053
11.37,0.3389,-0.0376,0.0152
11.38,0.3962,-0.0801,0.0067
11.39,0.3874,-0.1129,-0.0077
11.4,0.3985,-0.0677,-0.0141
11.41,0.3449,-0.0249,-0.022
11.42,0.3229,-0.0106,-0.0216
11.43,0.32145,0.0156,-0.0166
11.44,0.32,0.0418,-0.0116
11.45,0.3341,0.0485,-0.0053
11.46,0.3517,0.0561,-0.0156
11.47,0.3382,0.0267,-0.0135
11.48,0.3032,0.0419,-0.0042
11.49,0.2927,0.0185,-0.0095
11.5,0.316,-0.0084,-0.0013
11.51,0.2894,0.0092,0.0013
11.52,0.2682,-0.0126,0.0047
11.53,0.3191,-0.0643,0.0202
11.54,0.3423,-0.0073,0.0302
11.55,0.3854,-0.0898,0.0292
11.56,0.4412,-0.0834,0.0139
11.57,0.3061,-0.1038,0.0211
11.58,0.2527,-0.0543,0.0504
11.59,0.4709,-0.1958,0.0186
11.6,0.3681,-0.0722,-0.0246
11.61,0.361,-0.0563,-0.0284
11.62,0.3246,-0.056,-0.0415
11.63,0.3693,-0.0266,-0.0409
11.64,0.2459,-0.0938,-0.0052
11.65,0.3354,0.0071,0.0241
11.66,0.3259,-0.0143,0.0239
11.67,0.2911,0.011,0.0275
11.68,0.3433,0.0509,0.0178
11.69,0.2914,0.0556,0.0025
11.7,0.3723,0.0532,-0.008
11.71,0.3056,0.0299,-0.013
11.72,0.2929,0.02985,-0.0083
11.73,0.2802,0.0298,-0.0036
11.74,0.2729,0.0242,-0.0018
11.75,0.3194,0.0663,-0.0167
11.76,0.2848,0.0131,-0.0137
11.77,0.2955,-0.0108,-0.0098
11.78,0.3161,-0.0041,-0.00685
11.79,0.3367,0.0026,-0.0039
11.8,0.2917,0.0417,-0.0033
11.81,0.2773,0.0341,0.0022
11.82,0.3747,0.0195,-0.0062
11.83,0.3358,0.0236,-0.0149
11.84,0.3273,-0.0022,-0.0181
11.85,0.3567,0.0571,-0.0123
11.86,0.3473,0.0166,-0.0201
11.87,0.2977,0.0286,-0.0025
11.88,0.3519,0.0417,-0.0148
11.89,0.3366,0.0412,-0.0172
11.9,0.3681,0.0127,-0.0194
11.91,0.3788,0.0104,-0.0217
11.92,0.3653,0.0033,-0.0339
11.93,0.3423,0.0036,-0.0336
11.94,0.3663,-0.0277,-0.0404
11.95,0.3213,-0.0001,-0.0253
11.96,0.3915,-0.0263,-0.0221
11.97,0.358,0.0132,-0.0215
11.98,0.3568,-0.0104,-0.0261
11.99,0.3832,-0.008,-0.0247
12.0,0.3906,-0.0184,-0.0161
12.01,0.3484,-0.0103,-0.0053
12.02,0.4055,0.0008,-0.0009
12.03,0.4007,-0.0099,-0.0105
12.04,0.3811,-0.0261,-0.0115
12.05,0.363,0.0001,-0.0116
12.06,0.3555,-0.0271,0.0003
12.07,0.4346,-0.0421,-0.0009
12.08,0.3932,-0.0141,-0.0094
12.09,0.3816,-0.0138,-0.0135
12.1,0.3402,-0.0044,0.0011
12.11,0.3789,0.0371,0.0046
12.12,0.366,-0.0345,-0.0095
12.13,0.4033,-0.0209,-0.0118
12.14,0.3939,-0.0809,-0.0224
12.15,0.3909,-0.0666,-0.0179
12.16,0.4165,-0.0636,-0.0304
12.17,0.3862,-0.0834,-0.0225
12.18,0.3515,-0.0691,-0.02
12.19,0.3324,-0.0459,0.0126
12.2,0.4127,0.0057,0.0077
12.21,0.406,-0.0453,-0.0233
12.22,0.4062,-0.031,-0.0238
12.23,0.3943,-0.0375,-0.021
12.24,0.3997,-0.0842,-0.011
12.25,0.4067,-0.0258,0.0117
12.26,0.4192,-0.0248,0.0134
12.27,0.4356,-0.0313,0.0018
12.28,0.4095,-0.0125,0.0025
12.29,0.4085,-0.0167,0.0048
12.3,0.4108,-0.0351,-0.0049
12.31,0.4237,-0.0206,-0.0095
12.32,0.4267,-0.0244,-0.0125
12.33,0.4205,-0.0448,-0.0146
12.34,0.4193,-0.0273,-0.0146
12.35,0.4084,-0.0815,-0.0159
12.36,0.3967,-0.0806,-0.0127
12.37,0.4024,-0.0228,-0.0185
12.38,0.3973,-0.0089,-0.0226
12.39,0.3943,-0.03,-0.0214
12.4,0.386,-0.0569,-0.0179
12.41,0.4017,-0.022,-0.0137
12.42,0.4197,-0.0173,-0.0157
12.43,0.3927,-0.0616,-0.0177
12.44,0.4225,-0.0353,-0.0224
12.45,0.4383,-0.0263,-0.0202
12.46,0.4007,-0.0075,-0.0215
12.47,0.4058,0.0039,-0.0215
12.48,0.3906,0.0198,-0.0115
12.49,0.4302,-0.0332,-0.0166
12.5,0.4088,0.0047,-0.0281
12.51,0.3971,0.0308,-0.0065
12.52,0.4235,0.0209,-0.0102
12.53,0.4096,0.0012,-0.0235
12.54,0.4211,-0.0144,-0.0123
12.55,0.4276,-0.016,-0.0148
12.56,0.3775,-0.009,-0.0188
12.57,0.38,-0.0045,-0.0158
12.58,0.3933,-0.0516,-0.0261
12.59,0.4083,-0.0534,-0.0351
12.6,0.3451,-0.0378,-0.0189
12.61,0.3847,0.009,0.0048
12.62,0.4461,-0.0655,0.012
12.63,0.3775,-0.0948,-0.0045
12.64,0.3541,-0.0666,-0.003
12.65,0.4003,-0.0694,-0.0081
12.66,0.3807,-0.0172,-0.013
12.67,0.3466,-0.0316,-0.0052
12.68,0.3755,-0.0206,-0.0043
12.69,0.368,-0.0023,0.0016
12.7,0.3504,-0.0205,0.0041
12.71,0.4023,-0.038,0.0016
12.72,0.386,-0.0167,-0.0096
12.73,0.3705,-0.0001,-0.0244
12.74,0.3321,0.0133,0.0011
12.75,0.3559,0.0024,-0.0099
12.76,0.3523,0.019,-0.0116
12.77,0.3664,0.01745,-0.0017
12.78,0.3805,0.0159,0.0082
12.79,0.3773,0.0528,0.0043
12.8,0.3816,0.0171,0.0062
12.81,0.3859,-0.0186,0.0081
12.82,0.3896,0.0196,-0.0033
12.83,0.3557,-0.0603,0.0024
12.84,0.3617,-0.0501,0.0094
12.85,0.4053,-0.0296,0.0052
12.86,0.3767,-0.0296,-0.0028
12.87,0.369,-0.022,-0.0084
12.88,0.3593,-0.0124,0.002
12.89,0.3496,-0.0028,0.0124
12.9,0.3427,-0.0358,0.0148
12.91,0.3331,0.0249,0.0069
12.92,0.2867,0.0016,0.0157
12.93,0.3706,-0.0393,0.0174
12.94,0.3872,-0.1141,-0.0035
12.95,0.3775,-0.0719,-0.0169
12.96,0.3626,-0.0917,-0.0049
12.97,0.2836,-0.0468,-0.0036
12.98,0.3315,-0.0336,-0.0022
12.99,0.316,0.0038,-0.0031
13.0,0.3838,-0.0239,-0.0088
13.01,0.3947,-0.0143,-0.0332
13.02,0.3377,-0.0177,-0.0344
13.03,0.3818,-0.0008,-0.0322
13.04,0.3661,-0.0011,-0.0233
13.05,0.3854,-0.0187,-0.0193
13.06,0.4161,0.0152,-0.0392
13.07,0.3734,0.0108,-0.0403
13.08,0.3961,0.0016,-0.0332
13.09,0.3859,0.0017,-0.0301
13.1,0.3366,0.0216,-0.0201
13.11,0.3866,0.0237,-0.0132
13.12,0.3694,0.0327,-0.0046
13.13,0.4005,0.0011,-0.0077
13.14,0.3894,0.0015,-0.0055
13.15,0.3836,0.0305,-0.0113
13.16,0.3489,-0.005,-0.0074
13.17,0.3612,0.0392,-0.0215
13.18,0.3846,0.0154,-0.0221
13.19,0.3721,0.0135,-0.0333
13.2,0.3332,0.0116,-0.0305
13.21,0.3346,-0.0168,-0.0244
13.22,0.3277,-0.0488,-0.0213
13.23,0.3572,0.0023,-0.016
13.24,0.3404,-0.0056,-0.0018
13.25,0.3236,-0.0199,-0.0063
13.26,0.3303,-0.0316,-0.0116
13.27,0.2983,-0.0491,-0.0003
13.28,0.3407,-0.0241,0.0029
13.29,0.3216,-0.0552,-0.0001
13.3,0.3624,-0.0348,-0.0126
13.31,0.3204,-0.0922,-0.0122
13.32,0.347,-0.016,-0.0089
13.33,0.3084,-0.0086,-0.0052
13.34,0.3003,-0.0003,-0.0008
13.35,0.3331,-0.0383,-0.0101
13.36,0.366,-0.0516,-0.009
13.37,0.3614,-0.0336,-0.0156
13.38,0.3689,-0.0291,-0.0206
13.39,0.3774,-0.0431,-0.0257
13.4,0.3536,-0.0428,-0.0294
13.41,0.3826,-0.0404,-0.0309
13.42,0.3826,-0.0438,-0.0318
13.43,0.3786,-0.0414,-0.0421
13.44,0.3718,-0.0577,-0.0389
13.45,0.4004,-0.0547,-0.0424
13.46,0.3685,-0.0526,-0.035
13.47,0.3711,-0.0219,-0.0299
13.48,0.3604,0.0483,-0.0346
13.49,0.3526,-0.0249,-0.036
13.5,0.3467,-0.033,-0.0341
13.51,0.3605,-0.0288,-0.0399
13.52,0.3081,-0.003,-0.0294
13.53,0.3257,-0.0342,-0.0155
13.54,0.3333,-0.0266,-0.0135
13.55,0.339,-0.0616,-0.0086
13.56,0.3597,0.0188,-0.0059
13.57,0.3392,0.0226,-0.0103
13.58,0.30975,0.01785,-0.0027
13.59,0.2803,0.0131,0.0049
13.6,0.3064,0.0092,-0.0137
13.61,0.319,-0.0192,-0.0008
13.62,0.3188,-0.0105,-0.0005
13.63,0.326,-0.0002,-0.0004
13.64,0.3811,-0.0091,-0.0097
13.65,0.3777,-0.0106,-0.0113
13.66,0.4038,-0.0169,-0.0222
13.67,0.405,-0.013,-0.021
13.68,0.3733,0.0076,-0.0222
13.69,0.3945,-0.0099,-0.0331
13.7,0.3897,-0.0181,-0.0318
13.71,0.3814,-0.0055,-0.0343
13.72,0.4046,-0.0106,-0.0293
13.73,0.3493,0.0127,-0.0122
13.74,0.3706,0.011,-0.0088
13.75,0.3481,0.0454,-0.0088
13.76,0.3716,-0.0184,-0.0039
13.77,0.3811,-0.0404,-0.0023
13.78,0.4015,-0.0222,-0.0061
13.79,0.393,-0.0127,-0.0086
13.8,0.4042,0.0124,-0.0265
13.81,0.4038,-0.0087,-0.03295
13.82,0.4034,-0.0298,-0.0394
13.83,0.3788,-0.0118,-0.0278
13.84,0.3976,0.0129,-0.01825
13.85,0.4164,0.0376,-0.0087
